Experiment ID,Library ID,Gene ID,Gene name,Expression level,Expression level unit,Read count,UMI count,Expression p-value,Anat. entity ID,Anat. entity name,Stage ID,Stage name,Sex,Strain,Species
SRP065273,SRX1383089,ENSG00000023330,ALAS1,91.790544,TPM,1098.9994,0,<= 7.31e-15,UBERON:0000451,prefrontal cortex,HsapDv:0000129,35-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383090,ENSG00000023330,ALAS1,112.466043,TPM,736.9998,0,<= 4.70e-17,UBERON:0000451,prefrontal cortex,HsapDv:0000129,35-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383091,ENSG00000023330,ALAS1,99.359485,TPM,608.0001,0,<= 2.50e-17,UBERON:0000451,prefrontal cortex,HsapDv:0000129,35-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383092,ENSG00000023330,ALAS1,97.599568,TPM,542.99957,0,<= 2.66e-17,UBERON:0000451,prefrontal cortex,HsapDv:0000129,35-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383093,ENSG00000023330,ALAS1,92.197485,TPM,517.0004,0,<= 5.26e-17,UBERON:0000451,prefrontal cortex,HsapDv:0000129,35-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383094,ENSG00000023330,ALAS1,76.788086,TPM,423.0004,0,<= 6.49e-16,UBERON:0000451,prefrontal cortex,HsapDv:0000129,35-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383095,ENSG00000023330,ALAS1,61.127947,TPM,267.9998,0,<= 6.76e-16,UBERON:0000451,prefrontal cortex,HsapDv:0000129,35-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383096,ENSG00000023330,ALAS1,72.095464,TPM,295.000455,0,<= 9.12e-18,UBERON:0000451,prefrontal cortex,HsapDv:0000129,35-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383097,ENSG00000023330,ALAS1,88.97372,TPM,420.99993,0,<= 4.89e-16,UBERON:0000451,prefrontal cortex,HsapDv:0000129,35-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383098,ENSG00000023330,ALAS1,92.166626,TPM,394.0001,0,<= 1.08e-16,UBERON:0000451,prefrontal cortex,HsapDv:0000129,35-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383099,ENSG00000023330,ALAS1,91.134988,TPM,459.0001,0,<= 9.90e-17,UBERON:0000451,prefrontal cortex,HsapDv:0000129,35-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383100,ENSG00000023330,ALAS1,98.280591,TPM,663.0007,0,<= 1.12e-16,UBERON:0000451,prefrontal cortex,HsapDv:0000129,35-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383101,ENSG00000023330,ALAS1,81.608017,TPM,598.9999,0,<= 2.81e-16,UBERON:0000451,prefrontal cortex,HsapDv:0000129,35-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383102,ENSG00000023330,ALAS1,84.940502,TPM,591.0001,0,<= 3.72e-16,UBERON:0000451,prefrontal cortex,HsapDv:0000129,35-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383103,ENSG00000023330,ALAS1,75.074033,TPM,520.0001,0,<= 3.42e-16,UBERON:0000451,prefrontal cortex,HsapDv:0000129,35-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383104,ENSG00000023330,ALAS1,89.464674,TPM,510.99962,0,<= 1.03e-16,UBERON:0000451,prefrontal cortex,HsapDv:0000129,35-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383105,ENSG00000023330,ALAS1,84.740268,TPM,473.0007,0,<= 3.33e-16,UBERON:0000451,prefrontal cortex,HsapDv:0000129,35-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383106,ENSG00000023330,ALAS1,41.533846,TPM,176.00007,0,4.91E-13,UBERON:0000451,prefrontal cortex,HsapDv:0000121,27-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383107,ENSG00000023330,ALAS1,70.743048,TPM,365.9996,0,<= 2.06e-15,UBERON:0000451,prefrontal cortex,HsapDv:0000121,27-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383108,ENSG00000023330,ALAS1,70.949315,TPM,490.0004,0,<= 2.27e-15,UBERON:0000451,prefrontal cortex,HsapDv:0000121,27-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383109,ENSG00000023330,ALAS1,96.362234,TPM,639.9996,0,<= 2.86e-16,UBERON:0000451,prefrontal cortex,HsapDv:0000121,27-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383110,ENSG00000023330,ALAS1,88.899477,TPM,571.9997,0,<= 6.14e-17,UBERON:0000451,prefrontal cortex,HsapDv:0000121,27-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383111,ENSG00000023330,ALAS1,75.352783,TPM,401.99971,0,<= 9.12e-16,UBERON:0000451,prefrontal cortex,HsapDv:0000121,27-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383112,ENSG00000023330,ALAS1,65.806395,TPM,331.00019,0,<= 6.20e-17,UBERON:0000451,prefrontal cortex,HsapDv:0000121,27-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383113,ENSG00000023330,ALAS1,69.992769,TPM,348,0,<= 4.04e-17,UBERON:0000451,prefrontal cortex,HsapDv:0000121,27-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383114,ENSG00000023330,ALAS1,53.376677,TPM,312.0001,0,<= 4.92e-17,UBERON:0000451,prefrontal cortex,HsapDv:0000121,27-year-old stage (human),male,NA,Homo sapiens
SRP065273,SRX1383115,ENSG00000023330,ALAS1,42.75281,TPM,240.00017,0,<= 6.72e-16,UBERON:0000451,prefrontal cortex,HsapDv:0000121,27-year-old stage (human),male,NA,Homo sapiens
SRP066912,SRX1458822,ENSG00000023330,ALAS1,15.036253,TPM,5336.9976,0,3.67E-09,UBERON:0002107,liver,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
SRP066912,SRX1458823,ENSG00000023330,ALAS1,27.929751,TPM,7996.0037,0,3.89E-09,UBERON:0002107,liver,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
SRP066912,SRX1458824,ENSG00000023330,ALAS1,12.511369,TPM,3311.99989,0,1.16E-09,UBERON:0002107,liver,UBERON:0000113,post-juvenile,NA,NA,Homo sapiens
SRP013825,SRX155047,ENSG00000023330,ALAS1,58.486693,TPM,381.0001,0,<= 1.51e-15,UBERON:0005343,cortical plate,HsapDv:0000051,14th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP013825,SRX155048,ENSG00000023330,ALAS1,35.088688,TPM,93.999907,0,1.35E-13,UBERON:0005343,cortical plate,HsapDv:0000052,15th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP013825,SRX155049,ENSG00000023330,ALAS1,56.204362,TPM,176,0,<= 6.76e-15,UBERON:0005343,cortical plate,HsapDv:0000052,15th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP013825,SRX155050,ENSG00000023330,ALAS1,40.58713,TPM,106.99998,0,2.09E-12,UBERON:0005343,cortical plate,HsapDv:0000053,16th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP013825,SRX155051,ENSG00000023330,ALAS1,43.041272,TPM,110.99999,0,8.48E-13,UBERON:0005343,cortical plate,HsapDv:0000054,17th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP013825,SRX155052,ENSG00000023330,ALAS1,49.105138,TPM,115,0,6.25E-14,UBERON:0005343,cortical plate,HsapDv:0000054,17th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP013825,SRX155053,ENSG00000023330,ALAS1,21.695447,TPM,57,0,2.09E-11,UBERON:0004023,ganglionic eminence,HsapDv:0000051,14th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP013825,SRX155054,ENSG00000023330,ALAS1,22.428548,TPM,72.99998,0,1.70E-12,UBERON:0004023,ganglionic eminence,HsapDv:0000052,15th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP013825,SRX155055,ENSG00000023330,ALAS1,27.276542,TPM,102.000091,0,1.06E-13,UBERON:0004023,ganglionic eminence,HsapDv:0000052,15th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP013825,SRX155056,ENSG00000023330,ALAS1,39.602719,TPM,99.000006,0,1.15E-13,UBERON:0004023,ganglionic eminence,HsapDv:0000053,16th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP013825,SRX155057,ENSG00000023330,ALAS1,28.003411,TPM,93.99993,0,1.72E-12,UBERON:0004023,ganglionic eminence,HsapDv:0000054,17th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP013825,SRX155058,ENSG00000023330,ALAS1,24.604282,TPM,66.999991,0,1.94E-12,UBERON:0004023,ganglionic eminence,HsapDv:0000054,17th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP013825,SRX155059,ENSG00000023330,ALAS1,38.16212,TPM,207,0,<= 7.20e-16,UBERON:0004023,ganglionic eminence,HsapDv:0000051,14th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP013825,SRX155060,ENSG00000023330,ALAS1,23.373006,TPM,106,0,4.84E-13,UBERON:0004023,ganglionic eminence,HsapDv:0000052,15th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP013825,SRX155061,ENSG00000023330,ALAS1,23.616463,TPM,121,0,3.41E-13,UBERON:0004023,ganglionic eminence,HsapDv:0000052,15th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP013825,SRX155062,ENSG00000023330,ALAS1,29.135258,TPM,101.00006,0,1.67E-13,UBERON:0004023,ganglionic eminence,HsapDv:0000053,16th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP013825,SRX155063,ENSG00000023330,ALAS1,27.778676,TPM,119.9999,0,5.54E-13,UBERON:0004023,ganglionic eminence,HsapDv:0000054,17th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP013825,SRX155064,ENSG00000023330,ALAS1,25.647795,TPM,80.00001,0,1.84E-12,UBERON:0004023,ganglionic eminence,HsapDv:0000054,17th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP013825,SRX155065,ENSG00000023330,ALAS1,30.197582,TPM,74.999981,0,1.18E-11,UBERON:0003053,ventricular zone,HsapDv:0000051,14th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP013825,SRX155066,ENSG00000023330,ALAS1,35.235766,TPM,116.00008,0,3.41E-14,UBERON:0003053,ventricular zone,HsapDv:0000052,15th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP013825,SRX155067,ENSG00000023330,ALAS1,28.308298,TPM,80.00001,0,8.00E-13,UBERON:0003053,ventricular zone,HsapDv:0000052,15th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP013825,SRX155068,ENSG00000023330,ALAS1,45.862226,TPM,77,0,2.00E-14,UBERON:0003053,ventricular zone,HsapDv:0000053,16th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP013825,SRX155069,ENSG00000023330,ALAS1,23.202553,TPM,59,0,1.00E-11,UBERON:0003053,ventricular zone,HsapDv:0000054,17th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP013825,SRX155070,ENSG00000023330,ALAS1,33.214192,TPM,99.999976,0,4.55E-13,UBERON:0003053,ventricular zone,HsapDv:0000054,17th week post-fertilization stage (human),NA,NA,Homo sapiens
SRP073607,SRX1715764,ENSG00000023330,ALAS1,141.171197,TPM,5213.99748,0,<= 7.00e-20,UBERON:0002107,liver,UBERON:0000104,life cycle,mixed,NA,Homo sapiens
SRP073607,SRX1715765,ENSG00000023330,ALAS1,141.575725,TPM,3613.0004,0,<= 2.06e-20,UBERON:0002107,liver,UBERON:0000104,life cycle,mixed,NA,Homo sapiens
SRP073607,SRX1715766,ENSG00000023330,ALAS1,128.051764,TPM,4528.0036,0,<= 2.94e-18,UBERON:0002107,liver,UBERON:0000104,life cycle,mixed,NA,Homo sapiens
SRP073607,SRX1715767,ENSG00000023330,ALAS1,40.479657,TPM,526.00022,0,1.45E-13,UBERON:0002113,kidney,UBERON:0000104,life cycle,mixed,NA,Homo sapiens
SRP073607,SRX1715768,ENSG00000023330,ALAS1,45.681218,TPM,2127.00312,0,<= 3.26e-17,UBERON:0002113,kidney,UBERON:0000104,life cycle,mixed,NA,Homo sapiens
SRP073607,SRX1715769,ENSG00000023330,ALAS1,31.407834,TPM,676.000259,0,6.73E-14,UBERON:0002113,kidney,UBERON:0000104,life cycle,mixed,NA,Homo sapiens
SRP073607,SRX1715773,ENSG00000023330,ALAS1,45.973009,TPM,596.9997,0,<= 2.29e-15,UBERON:0000160,intestine,UBERON:0000104,life cycle,mixed,NA,Homo sapiens
SRP073607,SRX1715774,ENSG00000023330,ALAS1,42.1374,TPM,1331.0001,0,<= 5.93e-17,UBERON:0000160,intestine,UBERON:0000104,life cycle,mixed,NA,Homo sapiens
SRP073607,SRX1715775,ENSG00000023330,ALAS1,33.499581,TPM,829.99951,0,1.44E-14,UBERON:0000160,intestine,UBERON:0000104,life cycle,mixed,NA,Homo sapiens
SRP012682,SRX197226,ENSG00000023330,ALAS1,31.512167,TPM,2055.99971,0,1.56E-13,UBERON:0009834,dorsolateral prefrontal cortex,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198113,ENSG00000023330,ALAS1,29.632706,TPM,2389.9992,0,6.68E-13,UBERON:0001120,left lobe of thyroid gland,HsapDv:0000237,third decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198117,ENSG00000023330,ALAS1,27.665839,TPM,1461.00035,0,3.30E-11,UBERON:0001882,nucleus accumbens,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198120,ENSG00000023330,ALAS1,33.48514,TPM,1093.0005,0,2.08E-11,UBERON:0001120,left lobe of thyroid gland,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198134,ENSG00000023330,ALAS1,67.337361,TPM,5034.99912,0,<= 6.40e-20,UBERON:0002084,heart left ventricle,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198140,ENSG00000023330,ALAS1,47.316082,TPM,1390.0004,0,<= 3.28e-15,UBERON:0008952,upper lobe of left lung,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198142,ENSG00000023330,ALAS1,28.15698,TPM,1545.00062,0,2.06E-12,UBERON:0001120,left lobe of thyroid gland,HsapDv:0000240,sixth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX198145,ENSG00000023330,ALAS1,9.369888,TPM,584.999322,0,1.99E-11,UBERON:0001876,amygdala,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198148,ENSG00000023330,ALAS1,43.417528,TPM,2350.9997,0,<= 9.35e-19,UBERON:0002084,heart left ventricle,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198152,ENSG00000023330,ALAS1,14.480832,TPM,741.00036,0,2.77E-12,UBERON:0001873,caudate nucleus,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198155,ENSG00000023330,ALAS1,3.408335,TPM,2903.0016,0,<= 2.05e-19,UBERON:0000178,blood,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX198156,ENSG00000023330,ALAS1,23.455215,TPM,1285.99939,0,3.23E-11,UBERON:0001882,nucleus accumbens,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX198165,ENSG00000023330,ALAS1,17.403243,TPM,2597.9948,0,2.25E-14,UBERON:0000178,blood,HsapDv:0000237,third decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198166,ENSG00000023330,ALAS1,24.20802,TPM,1595.9998,0,9.90E-12,UBERON:0001882,nucleus accumbens,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX198171,ENSG00000023330,ALAS1,41.961056,TPM,2084.0002,0,2.39E-13,UBERON:0008952,upper lobe of left lung,HsapDv:0000237,third decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198172,ENSG00000023330,ALAS1,12.201445,TPM,542.00011,0,3.79E-12,UBERON:0001874,putamen,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198181,ENSG00000023330,ALAS1,34.019932,TPM,2106.0001,0,1.94E-14,UBERON:0002810,right frontal lobe,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198185,ENSG00000023330,ALAS1,37.781866,TPM,2888.0003,0,1.58E-13,UBERON:0001120,left lobe of thyroid gland,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198189,ENSG00000023330,ALAS1,50.934318,TPM,1593.0003,0,6.33E-12,UBERON:0002245,cerebellar hemisphere,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198194,ENSG00000023330,ALAS1,23.131968,TPM,1606.0007,0,8.07E-12,UBERON:0001873,caudate nucleus,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX198198,ENSG00000023330,ALAS1,28.025458,TPM,2088.9982,0,7.37E-11,UBERON:0002245,cerebellar hemisphere,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX198205,ENSG00000023330,ALAS1,37.934831,TPM,1898.9996,0,1.76E-14,UBERON:0001120,left lobe of thyroid gland,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198215,ENSG00000023330,ALAS1,22.8102,TPM,1122.0002,0,8.04E-11,UBERON:0001119,right lobe of thyroid gland,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX198221,ENSG00000023330,ALAS1,11.58685,TPM,482.99902,0,3.64E-12,UBERON:0001876,amygdala,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX198227,ENSG00000023330,ALAS1,27.332946,TPM,1543.0005,0,1.29E-12,UBERON:0000178,blood,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX198231,ENSG00000023330,ALAS1,79.812929,TPM,3489.0064,0,4.99E-12,UBERON:0002245,cerebellar hemisphere,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198237,ENSG00000023330,ALAS1,40.026619,TPM,1506.99913,0,2.12E-14,UBERON:0008952,upper lobe of left lung,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198252,ENSG00000023330,ALAS1,95.436429,TPM,7126.00107,0,<= 1.65e-22,UBERON:0002084,heart left ventricle,HsapDv:0000237,third decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198253,ENSG00000023330,ALAS1,32.561038,TPM,1639.0008,0,4.19E-13,UBERON:0001120,left lobe of thyroid gland,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX198263,ENSG00000023330,ALAS1,33.155504,TPM,1785.0002,0,5.53E-13,UBERON:0001120,left lobe of thyroid gland,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198273,ENSG00000023330,ALAS1,26.076072,TPM,1636.0009,0,2.83E-12,UBERON:0001873,caudate nucleus,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX198277,ENSG00000023330,ALAS1,61.928866,TPM,5924.0036,0,<= 1.64e-19,UBERON:0002084,heart left ventricle,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198280,ENSG00000023330,ALAS1,10.349687,TPM,429.9999,0,2.25E-12,UBERON:0001876,amygdala,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198284,ENSG00000023330,ALAS1,7.929891,TPM,418.99969,0,8.67E-11,UBERON:0001874,putamen,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX198300,ENSG00000023330,ALAS1,23.37144,TPM,1041.9997,0,6.43E-13,UBERON:0001954,Ammon's horn,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198329,ENSG00000023330,ALAS1,4.534618,TPM,1088.999,0,<= 6.23e-16,UBERON:0000178,blood,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX198334,ENSG00000023330,ALAS1,24.605388,TPM,651.9995,0,8.54E-13,UBERON:0002038,substantia nigra,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX198338,ENSG00000023330,ALAS1,17.292469,TPM,887.99924,0,4.36E-13,UBERON:0001898,hypothalamus,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX198348,ENSG00000023330,ALAS1,9.209664,TPM,424.99956,0,4.89E-13,UBERON:0009834,dorsolateral prefrontal cortex,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX198968,ENSG00000023330,ALAS1,21.72473,TPM,1292.9997,0,3.54E-11,UBERON:0001882,nucleus accumbens,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX198971,ENSG00000023330,ALAS1,7.339115,TPM,550.00044,0,5.89E-12,UBERON:0001874,putamen,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX198976,ENSG00000023330,ALAS1,30.330544,TPM,1371.9995,0,1.82E-13,UBERON:0009834,dorsolateral prefrontal cortex,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX198992,ENSG00000023330,ALAS1,23.078657,TPM,1367.00033,0,4.16E-12,UBERON:0001876,amygdala,HsapDv:0000239,fifth decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX198997,ENSG00000023330,ALAS1,30.917053,TPM,1804.99938,0,3.95E-12,UBERON:0001882,nucleus accumbens,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199011,ENSG00000023330,ALAS1,23.420185,TPM,1350.0003,0,2.17E-12,UBERON:0009835,anterior cingulate cortex,HsapDv:0000241,seventh decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199016,ENSG00000023330,ALAS1,45.138523,TPM,3256.00426,0,<= 5.30e-18,UBERON:0001388,gastrocnemius,HsapDv:0000237,third decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199019,ENSG00000023330,ALAS1,16.248655,TPM,3674,0,<= 8.50e-16,UBERON:0000178,blood,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199028,ENSG00000023330,ALAS1,9.918716,TPM,396.00033,0,2.18E-11,UBERON:0001954,Ammon's horn,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199036,ENSG00000023330,ALAS1,35.732031,TPM,1531.00054,0,<= 5.64e-20,UBERON:0001388,gastrocnemius,HsapDv:0000239,fifth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199042,ENSG00000023330,ALAS1,23.977166,TPM,927.00003,0,6.65E-13,UBERON:0002245,cerebellar hemisphere,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199044,ENSG00000023330,ALAS1,21.22421,TPM,549.0001,0,4.36E-11,UBERON:0008952,upper lobe of left lung,HsapDv:0000241,seventh decade stage (human),female,confidential_restricted_data,Homo sapiens
SRP012682,SRX199051,ENSG00000023330,ALAS1,24.78098,TPM,1279.99979,0,4.07E-13,UBERON:0001511,skin of leg,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199055,ENSG00000023330,ALAS1,70.412684,TPM,3335.9981,0,<= 6.03e-20,UBERON:0002084,heart left ventricle,HsapDv:0000238,fourth decade stage (human),male,confidential_restricted_data,Homo sapiens
SRP012682,SRX199060,ENSG00000023330,ALAS1,88.593465,TPM,5584.0024,0,<= 5.40e-20,UBERON:0002084,heart left ventricle,HsapDv:0000240,sixth decade stage (human),male,confidential_restricted_data,Homo sapiens
